4385,55752,638
382,51816,242
5141,55746,201
4195,55452,10
989,52468,592
5145,55835,322
5146,55831,432
4196,55478,848
4196,55478,984
989,52468,566
5145,55835,450
5145,55835,291
5146,55831,465
5145,55835,10
4196,55478,942
4197,55479,714
4191,55444,135
4192,55469,322
987,52523,262
4193,55476,404
4193,55476,219
988,52520,226
4194,55450,244
4195,55452,444
1029,52912,86
4195,55452,207
4196,55478,401
4196,55478,128
1473,52908,128
371,52078,7
1106,52912,129
1106,52912,93
1105,52937,281
4377,55828,824
1105,52937,18
1104,52912,243
1476,52964,83
4201,55443,322
4201,55443,108
4196,55478,454
4196,55478,262
1107,52968,285
4197,55479,216
372,52173,208
372,52173,17
373,51788,208
1475,52903,166
4200,55499,384
4200,55499,176
4201,55443,468
1104,52912,19
375,52140,226
375,52140,150
4202,55445,213
4203,55447,380
4203,55447,220
1108,53227,231
4196,55478,316
4197,55479,475
4197,55479,188
1107,52968,28
1106,52912,172
1105,52937,307
4199,55481,396
4201,55443,890
4194,55450,136
4199,55481,180
1105,52937,45
374,51791,251
1104,52912,208
1104,52912,95
4201,55443,328
4201,55443,44
1103,52873,58
673,52162,212
1036,52582,135
1101,52621,286
4203,55447,60
674,52201,14
4205,55454,454
4205,55454,285
4205,55454,164
4206,55471,376
4206,55471,252
4206,55471,12
677,52606,205
4207,55475,42
4208,55476,328
381,51811,49
679,52177,212
4209,55478,46
4210,55444,214
680,52200,132
4211,55446,416
4211,55446,246
4211,55446,168
4212,55447,402
4212,55447,324
384,51821,51
4213,55449,376
4213,55449,207
683,52524,253
4214,55451,330
4356,55829,866
684,52523,244
1092,52639,52
4215,55471,90
685,52203,235
379,51789,530
385,51783,449
4214,55451,581
4214,55451,784
4214,55451,910
4193,55476,298
4194,55450,408
4194,55450,252
4195,55452,288
1108,53227,256
4196,55478,414
4196,55478,252
1473,52908,213
4375,55889,703
1032,53175,298
4198,55480,200
1105,52937,282
4217,55478,432
4216,55477,60
1090,52903,106
4218,55479,444
4218,55479,364
389,51795,84
385,51783,26
4215,55471,468
4214,55451,23
4215,55471,266
4215,55471,177
4215,55471,95
4216,55477,352
669,52559,299
4217,55478,338
4217,55478,60
389,51795,189
4218,55479,106
4209,55478,16
382,51816,33
383,51818,118
4212,55447,498
1094,52524,266
4213,55449,494
682,52525,197
4213,55449,238
4214,55451,484
385,51783,70
4213,55449,36
4214,55451,238
684,52523,277
4215,55471,356
4216,55477,500
4215,55471,117
387,51791,223
685,52203,125
685,52203,95
685,52203,58
4216,55477,19
686,52519,142
4217,55478,36
4218,55479,320
4218,55479,147
687,52518,431
4219,55480,520
1089,52913,564
4213,55449,716
4213,55449,880
4213,55449,984
4214,55451,804
684,52523,478
1092,52639,585
387,51791,355
4216,55477,600
387,51791,575
686,52519,411
1090,52903,523
4217,55478,922
687,52518,421
4218,55479,882
1089,52913,635
4215,55471,708
684,52523,605
685,52203,434
4216,55477,784
1090,52903,386
4217,55478,745
4217,55478,826
4218,55479,586
4218,55479,760
1541,53732,570
1103,52873,57
4202,55445,176
4203,55447,409
674,52201,292
4204,55470,404
1101,52621,47
1901,53261,204
4205,55454,326
675,52590,1
4206,55471,328
4206,55471,162
4206,55471,6
4203,55447,179
4204,55470,460
4204,55470,258
4204,55470,173
378,52146,212
4205,55454,166
4206,55471,390
677,52606,294
683,52524,165
4207,55475,58
4361,55831,623
381,51811,209
4209,55478,412
4209,55478,244
679,52177,220
4210,55444,374
4210,55444,248
4211,55446,452
680,52200,7
4211,55446,134
4358,55833,701
4358,55833,862
4212,55447,84
4213,55449,164
4214,55451,242
4214,55451,126
4215,55471,366
4355,55533,746
4215,55471,124
4216,55477,441
4216,55477,248
685,52203,38
4217,55478,302
686,52519,43
4218,55479,328
4207,55475,210
686,52519,633
4207,55475,881
4207,55475,984
678,52884,490
381,51811,503
679,52177,468
679,52177,548
1096,52974,626
680,52200,519
383,51818,629
4211,55446,988
681,52199,623
384,51821,589
4213,55449,684
4213,55449,852
4213,55449,892
386,51788,388
4214,55451,926
386,51788,488
4215,55471,728
4216,55477,604
4215,55471,992
4216,55477,732
4217,55478,566
686,52519,421
4218,55479,528
686,52519,598
389,51795,425
4218,55479,849
4207,55475,760
4208,55476,588
4208,55476,750
4208,55476,914
4209,55478,630
679,52177,413
4209,55478,954
4210,55444,754
680,52200,452
383,51818,447
4284,55863,242
4284,55863,126
4212,55447,634
4212,55447,742
681,52199,579
4212,55447,948
385,51783,415
4214,55451,590
683,52524,453
1488,52965,420
4215,55471,622
386,51788,605
4215,55471,837
4216,55477,634
1539,52943,535
4217,55478,547
1090,52903,398
4217,55478,830
669,52559,563
4298,55511,282
389,51795,535
4218,55479,958
1112,53180,14
4205,55454,984
4206,55471,769
4206,55471,898
677,52606,437
4205,55454,926
4206,55471,720
4206,55471,871
4206,55471,982
1112,53180,289
4191,55444,175
4191,55444,58
986,52443,35
1522,52932,144
1522,52932,12
988,52520,120
4195,55452,378
1108,53227,294
4191,55444,270
4191,55444,109
1523,52937,34
4192,55469,114
1522,52932,70
4194,55450,397
4195,55452,436
985,52431,584
5141,55746,242
5141,55746,93
987,52523,244
1522,52932,461
1522,52932,482
4193,55476,778
5143,55828,284
5143,55828,245
4193,55476,978
5144,55829,403
4194,55450,940
5144,55829,203
4195,55452,736
5142,55825,419
5142,55825,253
5142,55825,98
5143,55828,366
5143,55828,213
4194,55450,638
4194,55450,672
5144,55829,453
5144,55829,420
5144,55829,335
989,52468,468
4194,55450,980
4191,55444,756
4192,55469,718
4193,55476,545
5143,55828,465
5143,55828,346
4193,55476,910
5143,55828,154
4194,55450,750
5144,55829,344
5144,55829,183
5144,55829,116
380,51792,548
4208,55476,802
4209,55478,564
4209,55478,716
679,52177,486
4210,55444,760
1095,52521,388
4210,55444,958
4211,55446,722
4211,55446,842
4211,55446,958
681,52199,571
4212,55447,840
682,52525,460
677,52606,620
4209,55478,706
4210,55444,670
4211,55446,626
4212,55447,630
384,51821,521
4213,55449,702
4199,55481,62
4200,55499,314
4200,55499,182
1104,52912,116
4201,55443,318
4201,55443,238
1103,52873,159
4202,55445,318
4203,55447,438
4203,55447,311
377,52145,231
675,52590,308
4204,55470,34
4205,55454,156
4206,55471,314
4206,55471,134
4207,55475,398
5145,55835,304
5145,55835,227
4196,55478,620
4196,55478,694
4196,55478,813
5146,55831,347
4196,55478,969
371,52078,171
4197,55479,894
5147,55854,284
5147,55854,161
1106,52912,556
1105,52937,438
1105,52937,199
1105,52937,596
4200,55499,778
375,52140,356
4201,55443,658
4202,55445,514
4201,55443,939
4202,55445,898
4203,55447,636
4203,55447,879
377,52145,505
4204,55470,816
4204,55470,939
676,52178,304
4206,55471,574
4206,55471,808
4206,55471,937
5143,55828,411
4196,55478,538
4196,55478,646
5145,55835,51
5146,55831,357
5146,55831,172
5146,55831,47
5147,55854,372
5147,55854,281
4198,55480,688
5147,55854,81
1106,52912,586
372,52173,621
1475,52903,466
1105,52937,541
4200,55499,688
1476,52964,421
4200,55499,886
1103,52873,345
374,51791,623
4202,55445,696
4202,55445,890
673,52162,547
4203,55447,860
4204,55470,560
4204,55470,720
675,52590,398
4205,55454,644
4206,55471,555
4206,55471,686
4207,55475,504
4207,55475,611
4207,55475,724
1103,52873,361
4202,55445,788
376,52143,617
4204,55470,676
1101,52621,602
675,52590,534
4206,55471,586
4294,55500,42
4206,55471,878
4207,55475,755
4192,55469,334
4191,55444,262
4191,55444,64
1112,53180,75
4192,55469,106
4193,55476,226
988,52520,130
4194,55450,106
4194,55450,10
1108,53227,268
4195,55452,2
1108,53227,24
4197,55479,382
4197,55479,156
4197,55479,22
4198,55480,262
4198,55480,74
4199,55481,262
4199,55481,68
1104,52912,274
4200,55499,143
4200,55499,88
4201,55443,230
375,52140,190
673,52162,267
376,52143,223
4202,55445,70
4203,55447,228
4203,55447,151
377,52145,240
675,52590,318
