4194,55450,143
679,52177,250
986,52443,156
4195,55452,36
1473,52908,156
4195,55452,882
1108,53227,513
5146,55831,350
5146,55831,194
4195,55452,648
5144,55829,35
5145,55835,298
5145,55835,109
5146,55831,407
1107,52968,406
5147,55854,489
986,52443,188
986,52443,77
987,52523,267
987,52523,114
4193,55476,254
4193,55476,52
988,52520,38
4194,55450,46
4385,55752,782
4195,55452,204
4195,55452,88
371,52078,289
1031,53172,138
4197,55479,162
4376,55863,702
4376,55863,786
4199,55481,406
1105,52937,209
1105,52937,13
4200,55499,244
4200,55499,42
4378,55853,902
4201,55443,116
4195,55452,140
4196,55478,302
4197,55479,456
371,52078,105
4198,55480,358
4198,55480,136
373,51788,259
373,51788,126
1475,52903,62
4200,55499,258
1476,52964,117
4200,55499,34
4201,55443,258
4202,55445,407
1103,52873,9
4202,55445,86
674,52201,293
4196,55478,492
1030,52914,119
4196,55478,150
4197,55479,316
4197,55479,79
372,52173,177
4198,55480,120
4199,55481,394
1103,52873,468
4203,55447,554
1105,52937,125
373,51788,48
1476,52964,285
4378,55853,706
4201,55443,458
1103,52873,284
1103,52873,204
4202,55445,370
673,52162,255
673,52162,94
4203,55447,166
377,52145,255
4204,55470,174
4205,55454,448
4205,55454,366
4205,55454,220
379,51789,259
676,52178,126
4207,55475,450
4207,55475,286
4207,55475,92
381,51811,284
4209,55478,449
4209,55478,254
4209,55478,90
382,51816,6
680,52200,131
383,51818,209
4211,55446,294
681,52199,245
4211,55446,48
4212,55447,374
681,52199,10
4213,55449,364
4213,55449,248
4213,55449,131
4214,55451,372
4214,55451,212
4214,55451,52
4215,55471,330
685,52203,308
685,52203,263
383,51818,436
4213,55449,822
683,52524,373
4214,55451,782
4280,55503,88
4193,55476,336
1028,52884,195
4384,56105,824
4195,55452,334
4195,55452,209
1108,53227,128
4196,55478,290
4196,55478,46
371,52078,130
4198,55480,438
372,52173,134
4198,55480,48
4216,55477,126
669,52559,209
686,52519,136
4217,55478,132
4218,55479,410
687,52518,204
4218,55479,44
4214,55451,150
4214,55451,68
1092,52639,65
684,52523,104
685,52203,246
685,52203,177
1091,52902,90
388,51793,221
4217,55478,96
389,51795,239
687,52518,163
4210,55444,356
4211,55446,492
681,52199,277
681,52199,231
1094,52524,392
384,51821,558
1093,52591,316
4213,55449,240
4214,55451,482
683,52524,195
4213,55449,16
4214,55451,230
4215,55471,480
4214,55451,31
1091,52902,295
684,52523,77
1091,52902,173
4216,55477,274
1090,52903,294
1090,52903,210
4216,55477,12
686,52519,171
686,52519,113
1089,52913,173
389,51795,192
4218,55479,696
687,52518,481
687,52518,543
4213,55449,714
682,52525,613
683,52524,410
683,52524,526
4214,55451,922
386,51788,579
387,51791,354
684,52523,602
685,52203,555
4217,55478,676
686,52519,536
687,52518,348
1491,52996,495
4219,55480,558
687,52518,502
4215,55471,676
4215,55471,864
387,51791,419
1091,52902,550
4217,55478,542
388,51793,444
4298,55511,446
686,52519,566
389,51795,368
4218,55479,822
390,51900,328
376,52143,289
4203,55447,404
