4361,55831,585
4358,55833,868
372,52173,504
4197,55479,440
5144,55829,53
5145,55835,190
5146,55831,397
5146,55831,315
5146,55831,140
4195,55452,756
5145,55835,409
4196,55478,586
4196,55478,754
5146,55831,329
5146,55831,269
1112,53180,297
4191,55444,122
4192,55469,288
987,52523,227
4193,55476,366
1521,52945,288
988,52520,189
4194,55450,162
4385,55752,752
4385,55752,880
4195,55452,124
4196,55478,365
1107,52968,250
1107,52968,94
4198,55480,384
4198,55480,232
4198,55480,82
1105,52937,242
1105,52937,43
1104,52912,296
4200,55499,166
4201,55443,448
1103,52873,249
1103,52873,83
4195,55452,45
4196,55478,178
1107,52968,218
4197,55479,103
4198,55480,240
4199,55481,420
1105,52937,217
1105,52937,93
4200,55499,268
4201,55443,486
1104,52912,59
4201,55443,346
1103,52873,131
4202,55445,352
673,52162,145
4203,55447,334
1152,52941,163
1108,53227,163
4196,55478,188
4196,55478,8
4197,55479,118
4197,55479,18
1106,52912,142
4198,55480,80
4191,55444,930
4201,55443,924
4199,55481,299
373,51788,94
1105,52937,19
4200,55499,295
1104,52912,94
4200,55499,12
4201,55443,246
4201,55443,2
4202,55445,252
376,52143,213
4203,55447,336
4203,55447,180
674,52201,83
4204,55470,164
675,52590,126
675,52590,87
4205,55454,101
4206,55471,338
676,52178,46
4206,55471,5
4207,55475,169
678,52884,285
678,52884,202
4209,55478,338
4209,55478,130
679,52177,5
680,52200,203
383,51818,203
4211,55446,328
681,52199,290
4212,55447,448
384,51821,212
4212,55447,252
1093,52591,284
4213,55449,331
683,52524,295
683,52524,252
4214,55451,290
4214,55451,128
4215,55471,373
4215,55471,246
4215,55471,48
685,52203,184
380,51792,457
683,52524,321
683,52524,458
4214,55451,836
4192,55469,134
4193,55476,166
1521,52945,139
4195,55452,460
4195,55452,210
1152,52941,135
1108,53227,92
371,52078,288
371,52078,136
371,52078,51
4197,55479,42
1106,52912,20
4216,55477,172
669,52559,289
686,52519,249
388,51793,139
686,52519,45
4218,55479,252
4218,55479,90
4215,55471,498
386,51788,226
684,52523,237
4215,55471,267
685,52203,256
4216,55477,424
387,51791,169
4217,55478,452
4217,55478,198
687,52518,269
4218,55479,148
4209,55478,118
4210,55444,311
680,52200,148
1485,52992,119
4212,55447,480
4212,55447,319
4212,55447,156
4213,55449,360
1093,52591,199
4213,55449,113
4214,55451,352
4214,55451,319
684,52523,273
4215,55471,432
684,52523,175
1488,52965,35
1091,52902,218
4215,55471,40
685,52203,153
4217,55478,479
4216,55477,80
4217,55478,296
686,52519,145
4217,55478,28
4218,55479,194
4218,55479,70
4218,55479,766
687,52518,500
4212,55447,956
4213,55449,842
4213,55449,918
4214,55451,684
1538,52937,498
4214,55451,992
1092,52639,615
4215,55471,919
4216,55477,674
1539,52943,581
4217,55478,758
686,52519,538
4217,55478,958
687,52518,469
4218,55479,916
1488,52965,456
4278,55505,248
4215,55471,903
685,52203,429
4216,55477,822
4217,55478,583
4217,55478,744
388,51793,570
686,52519,614
687,52518,410
4218,55479,908
4202,55445,244
673,52162,132
673,52162,42
4203,55447,125
4204,55470,290
4204,55470,110
675,52590,202
675,52590,43
4364,55855,630
4206,55471,284
4206,55471,112
677,52606,251
674,52201,256
4204,55470,384
4204,55470,232
377,52145,36
4205,55454,340
675,52590,3
4206,55471,253
4206,55471,14
677,52606,124
4208,55476,364
4208,55476,250
381,51811,220
381,51811,60
382,51816,281
382,51816,206
4210,55444,328
4210,55444,162
4211,55446,366
4359,55533,868
384,51821,291
4212,55447,364
4212,55447,124
4213,55449,420
4214,55451,444
4214,55451,204
4214,55451,88
386,51788,86
684,52523,52
4355,55533,941
4354,55810,568
4216,55477,202
4217,55478,350
4217,55478,226
1541,53732,295
4218,55479,284
4208,55476,474
677,52606,501
4207,55475,890
678,52884,377
381,51811,465
678,52884,596
4210,55444,608
679,52177,591
4211,55446,506
1485,52992,488
4211,55446,926
682,52525,350
681,52199,624
4213,55449,570
4213,55449,726
1487,52964,498
4213,55449,990
4214,55451,844
4214,55451,963
386,51788,518
4215,55471,844
4216,55477,602
4215,55471,989
1091,52902,521
685,52203,562
4216,55477,986
4218,55479,524
4217,55478,986
1089,52913,489
389,51795,506
677,52606,522
678,52884,372
4208,55476,825
4209,55478,586
4209,55478,634
4209,55478,864
4210,55444,630
382,51816,618
1095,52521,370
4211,55446,676
4211,55446,755
681,52199,379
681,52199,524
682,52525,338
4212,55447,874
1487,52964,323
385,51783,403
683,52524,401
683,52524,521
1092,52639,413
4215,55471,674
4215,55471,760
4216,55477,550
4216,55477,663
4216,55477,830
1090,52903,392
4217,55478,666
4217,55478,874
4218,55479,584
4218,55479,676
4298,55511,89
1088,52929,327
676,52178,342
4205,55454,990
676,52178,551
4206,55471,974
4207,55475,732
4206,55471,633
676,52178,453
4206,55471,912
677,52606,478
4191,55444,306
4191,55444,131
1523,52937,47
987,52523,230
4192,55469,54
4194,55450,462
989,52468,254
4195,55452,380
4191,55444,334
986,52443,170
1523,52937,105
4193,55476,482
4193,55476,392
4193,55476,130
4194,55450,230
1029,52912,142
986,52443,212
5141,55746,203
4192,55469,604
5142,55825,365
4193,55476,511
987,52523,131
5143,55828,361
5143,55828,246
4194,55450,599
4194,55450,199
5144,55829,367
5144,55829,244
5144,55829,163
5141,55746,446
4192,55469,806
5142,55825,132
5143,55828,442
4193,55476,856
4194,55450,592
4193,55476,974
5143,55828,95
4194,55450,834
4194,55450,884
4195,55452,545
5144,55829,219
5144,55829,132
5141,55746,221
5142,55825,346
5143,55828,487
5143,55828,387
5143,55828,302
4194,55450,508
4194,55450,649
5144,55829,381
5144,55829,239
4195,55452,650
4207,55475,796
4207,55475,956
4209,55478,552
678,52884,619
382,51816,384
679,52177,509
4210,55444,794
680,52200,411
680,52200,505
383,51818,611
4211,55446,846
1094,52524,415
1094,52524,536
4213,55449,554
4213,55449,598
678,52884,528
4209,55478,786
680,52200,417
4211,55446,784
1094,52524,413
4213,55449,550
1105,52937,141
4200,55499,394
4200,55499,270
4200,55499,148
4201,55443,438
4201,55443,274
1103,52873,194
4201,55443,87
4202,55445,224
4203,55447,388
4203,55447,154
4203,55447,38
4204,55470,95
4205,55454,350
4205,55454,86
676,52178,158
4206,55471,84
4207,55475,308
990,52465,474
990,52465,169
1108,53227,175
990,52465,119
5146,55831,399
5146,55831,306
4197,55479,653
4197,55479,739
1106,52912,397
5147,55854,216
372,52173,495
1106,52912,599
373,51788,438
4199,55481,856
4200,55499,602
374,51791,495
4200,55499,66
374,51791,633
1103,52873,473
1103,52873,65
673,52162,497
4203,55447,675
674,52201,494
4204,55470,690
4205,55454,530
4204,55470,76
4205,55454,854
4206,55471,655
677,52606,355
380,51792,280
5145,55835,384
5145,55835,317
1108,53227,548
5145,55835,53
5146,55831,242
1107,52968,495
1474,52933,348
5147,55854,296
4197,55479,934
1106,52912,473
5147,55854,85
1106,52912,581
373,51788,433
373,51788,489
4199,55481,968
4200,55499,732
1476,52964,479
4200,55499,930
4200,55499,985
4201,55443,771
1103,52873,634
4203,55447,522
674,52201,349
674,52201,428
4204,55470,600
4204,55470,814
4205,55454,562
675,52590,554
4206,55471,529
4206,55471,836
379,51789,596
677,52606,464
4201,55443,559
375,52140,455
4203,55447,612
674,52201,362
674,52201,566
675,52590,452
4205,55454,866
4206,55471,624
4206,55471,758
677,52606,334
986,52443,310
4192,55469,256
4192,55469,490
4192,55469,382
1112,53180,21
987,52523,140
1028,52884,165
4194,55450,266
4195,55452,428
4195,55452,224
1108,53227,191
4196,55478,228
1107,52968,230
1107,52968,144
1106,52912,315
4197,55479,3
1106,52912,159
373,51788,258
4199,55481,183
1104,52912,307
1476,52964,231
1104,52912,148
4201,55443,388
4201,55443,181
1103,52873,68
4202,55445,236
4202,55445,88
674,52201,301
4203,55447,188
674,52201,229
4204,55470,391
4204,55470,127
4204,55470,66
985,52431,78
1112,53180,199
986,52443,99
4193,55476,492
987,52523,46
988,52520,166
4194,55450,240
4195,55452,591
4195,55452,276
4195,55452,160
990,52465,116
1107,52968,271
4196,55478,12
371,52078,112
4197,55479,34
372,52173,516
4199,55481,400
4199,55481,231
4199,55481,120
4200,55499,320
4200,55499,99
4201,55443,198
4202,55445,400
4202,55445,240
673,52162,112
376,52143,80
4204,55470,696
4204,55470,223
4204,55470,149
4205,55454,310
379,51789,270
4191,55444,652
4191,55444,764
5141,55746,246
5141,55746,129
5141,55746,52
1522,52932,426
4193,55476,522
5142,55825,205
5142,55825,84
4193,55476,812
5143,55828,281
5143,55828,136
988,52520,534
5144,55829,402
5144,55829,290
5144,55829,164
4195,55452,729
4195,55452,826
5145,55835,241
5145,55835,127
5146,55831,424
5146,55831,382
4197,55479,562
5146,55831,169
5146,55831,42
5147,55854,370
5147,55854,292
4197,55479,986
5147,55854,121
5147,55854,41
1106,52912,594
4199,55481,654
4199,55481,764
4199,55481,890
1105,52937,584
373,51788,596
4200,55499,856
1104,52912,541
4200,55499,1000
4201,55443,853
4201,55443,934
4201,55443,988
4203,55447,508
4203,55447,550
4202,55445,992
4203,55447,832
4204,55470,532
4203,55447,982
4204,55470,854
675,52590,492
387,51791,560
685,52203,612
388,51793,478
686,52519,506
4217,55478,978
5141,55746,382
4191,55444,912
5142,55825,483
4192,55469,792
4193,55476,550
4192,55469,956
4193,55476,795
5143,55828,228
5144,55829,436
5147,55854,413
5147,55854,306
4198,55480,610
5147,55854,176
5147,55854,23
4198,55480,956
1105,52937,450
4200,55499,558
1104,52912,323
1104,52912,412
4201,55443,600
1104,52912,619
4201,55443,842
4201,55443,952
673,52162,336
4202,55445,842
4203,55447,578
674,52201,343
674,52201,422
4203,55447,964
4204,55470,757
4205,55454,558
4205,55454,796
4358,55833,786
4218,55479,218
687,52518,123
687,52518,54
4207,55475,132
678,52884,208
4208,55476,88
4209,55478,307
679,52177,131
679,52177,20
681,52199,292
1485,52992,8
4211,55446,98
682,52525,301
4212,55447,138
4212,55447,50
1093,52591,217
683,52524,221
4214,55451,259
684,52523,216
4215,55471,256
4215,55471,134
4215,55471,44
4216,55477,330
4354,55810,761
1090,52903,280
686,52519,217
388,51793,99
4218,55479,256
1089,52913,65
677,52606,145
678,52884,280
4208,55476,312
4209,55478,492
679,52177,227
4209,55478,262
382,51816,165
4210,55444,320
4210,55444,190
681,52199,318
681,52199,280
4212,55447,466
1094,52524,181
682,52525,279
682,52525,233
4212,55447,24
4213,55449,222
683,52524,236
4214,55451,302
4214,55451,158
4214,55451,27
684,52523,156
386,51788,24
4215,55471,106
4215,55471,10
4216,55477,181
1090,52903,250
388,51793,268
4217,55478,262
4217,55478,66
4218,55479,155
4207,55475,892
4208,55476,690
678,52884,555
381,51811,596
4210,55444,574
4210,55444,697
680,52200,433
4211,55446,615
680,52200,635
384,51821,431
384,51821,467
4213,55449,578
4213,55449,736
1487,52964,471
1487,52964,513
4213,55449,8
1092,52639,437
4215,55471,620
4214,55451,17
685,52203,322
1489,52991,493
1091,52902,538
4216,55477,900
4216,55477,978
686,52519,473
4217,55478,859
389,51795,348
4218,55479,857
389,51795,560
4385,55752,760
4382,55742,596
4383,55881,881
676,52178,270
4206,55471,236
676,52178,64
4207,55475,354
4207,55475,148
4207,55475,24
4208,55476,181
679,52177,273
4209,55478,268
4209,55478,106
382,51816,68
681,52199,319
383,51818,70
681,52199,174
4212,55447,304
682,52525,230
1487,52964,261
4213,55449,182
4214,55451,458
4216,55477,36
677,52606,263
4207,55475,700
4207,55475,224
677,52606,38
4208,55476,270
381,51811,197
381,51811,111
4209,55478,200
4208,55476,580
4208,55476,772
381,51811,480
4208,55476,998
4209,55478,814
382,51816,498
4210,55444,772
383,51818,426
4211,55446,618
1095,52521,549
4211,55446,820
4212,55447,578
682,52525,395
682,52525,479
4212,55447,996
1093,52591,492
4214,55451,579
4214,55451,728
4215,55471,525
4215,55471,698
4216,55477,526
4216,55477,724
4217,55478,142
4366,55536,705
4195,55452,819
4195,55452,948
4196,55478,790
5146,55831,152
4197,55479,782
5147,55854,320
5147,55854,271
5147,55854,143
4198,55480,746
1106,52912,530
4199,55481,550
4199,55481,744
1105,52937,530
4200,55499,666
1104,52912,525
375,52140,365
4322,55503,284
4322,55503,42
4323,55884,332
4295,55858,228
4294,55500,12
4288,55501,374
4286,55499,326
4284,55863,355
4282,55507,376
4280,55503,456
4278,55505,414
4278,55505,130
4296,55499,370
4296,55499,177
4298,55511,28
5141,55746,238
5142,55825,578
5142,55825,357
5142,55825,780
5143,55828,500
4193,55476,912
